account_key,bank_key,account_number,entity_id,laundering_sent_count,laundering_received_count,laundering_participations
1812031,108028,832FAB5E0,2AA1FDD5B50,1,0,1
1812055,8072,80186F770,2AA1F403C70,1,0,1
1812075,114596,813C16AF0,2AA207452C0,1,0,1
1812101,24617,8005F8370,2AA1CB0C5A0,1,1,2
1812102,91213,803CDD170,2AA1CAEB000,1,0,1
1812108,82630,820A72D00,2AA20672460,1,0,1
1812159,120496,81B22C080,2AA2020F1F0,0,1,1
1812226,32701,840473990,2AA202CEE10,1,0,1
1812457,101975,81A5A47D0,2AA1F82E440,0,1,1
1812475,85764,801222250,2AA1EC217F0,1,1,2
1812498,14126,8520B5ED0,2AA1EDC8310,1,0,1
1812511,65706,827A1C750,2AA1CDE64A0,1,0,1
1812553,40492,801644E60,2AA2066E5A0,1,0,1
1812573,10909,8158FD4E0,2AA1D3E5510,0,1,1
1812588,3236,80CC06EF0,2AA1F1154C0,1,1,2
1812620,103153,819C5AA70,2AA204C2570,1,0,1
1812630,92825,800DCCAF0,2AA1E210550,0,1,1
1812686,80515,83D144380,2AA1EC53FB0,1,0,1
1812701,115409,8023B7B00,2AA1CD282C0,0,1,1
1812760,102368,801BFB690,2AA1CCEABC0,0,1,1
1812883,57952,8395A7CB0,2AA1EE95960,1,0,1
1812909,44238,80F93F2C0,2AA1F4F27A0,5,9,14
1812958,102541,81F674550,2AA201960E0,0,1,1
1813021,94566,8060A8760,2AA205C6EE0,2,0,2
1813028,14683,82DC532E0,2AA1FDA8BD0,0,1,1
1813029,121407,81CD9F860,2AA1F6AB570,0,1,1
1813092,82358,82979F370,2AA1FAC8070,1,0,1
1813123,80658,813D64370,2AA1D740AB0,1,1,2
1813178,74910,826F1FF80,2AA1DAEE970,1,0,1
1813223,105337,8025F0590,2AA1E51A7F0,1,0,1
1813228,57391,81BE2E490,2AA20481610,0,1,1
1813301,76001,80E103D20,2AA1F0094A0,0,1,1
1813304,13845,80026F3A0,2AA1E0DF1E0,1,0,1
1813358,40492,801BC4F30,2AA206FDAF0,1,1,2
1813556,116977,84632D4E0,2AA20645EA0,0,1,1
1813663,74075,8004EF200,2AA1EBD2110,1,1,2
1813750,44238,8131BF390,2AA1F3CE1B0,1,0,1
1813759,99370,82A5DF510,2AA1DDFF4D0,1,0,1
1813802,92675,810CCFD20,2AA1E5B1EB0,0,1,1
1813819,227,8021756A0,2AA1E3D7F70,0,1,1
1813827,99762,83363BCB0,2AA1FE72550,8,7,15
1813839,16610,800C7F830,2AA1EE0E2F0,1,0,1
1813841,72771,84C446F30,2AA206267E0,0,1,1
1813936,46976,847E49040,2AA1F4CBBA0,0,1,1
1813948,119700,85113A140,2AA1D0D4D40,1,0,1
1813950,27717,8144698C0,2AA1CAC4000,0,1,1
1814065,87649,817FEFF60,2AA1F542F50,1,0,1
1814073,119715,83B11BAE0,2AA1D7B1790,1,0,1
1814097,82013,81BD0B370,2AA205D8BA0,1,0,1
1814113,33616,8220FB770,2AA207F1220,1,0,1
1814261,106169,811A3E010,2AA1F3C0F10,1,1,2
1814314,113581,8000E9820,2AA203250A0,1,2,3
1814318,48841,81BC6F620,2AA1F6978B0,1,0,1
1814445,81128,80E36CAC0,2AA206F98F0,0,1,1
1814451,39154,8114350C0,2AA1F2386E0,1,0,1
1814519,94427,8420E6350,2AA1DF98DF0,0,1,1
1814606,30584,8006BE6F0,2AA20531070,0,1,1
1814636,113581,8000E9870,2AA20324F80,1,0,1
1814715,91213,80155D400,2AA1CAE79A0,1,0,1
1814837,8233,83E54A720,2AA1D6D9A90,0,1,1
1814882,88163,8384F48B0,2AA1FFD4860,1,0,1
1815085,113267,820B8F0F0,2AA1EC1C3F0,0,1,1
1815103,66832,8218BB7F0,2AA20847670,0,1,1
1815138,99769,81A972EF0,2AA1F29B340,1,0,1
1815186,84936,8091A9500,2AA1E1345F0,1,1,2
1815239,50572,80D24D790,2AA1F202700,1,0,1
1815278,1413,84854D690,2AA205B3CE0,1,0,1
1815356,97636,84BA21DA0,2AA206A1100,1,0,1
1815450,34866,80B746530,2AA1E598DF0,1,1,2
1815542,85764,806222550,2AA1E2FB770,0,1,1
1815629,116103,8040709E0,2AA1E348190,1,0,1
1815703,74236,831E687F0,2AA1D392830,1,0,1
1815739,8066,80C033E00,2AA2079C1C0,1,1,2
1815751,81128,819C6CB00,2AA206D9310,0,1,1
1815791,25981,82DDD1090,2AA1FCCA660,0,1,1
1816193,36710,82E0BB770,2AA1FDB94D0,0,1,1
1816230,110642,820ABC870,2AA1DBA7BD0,1,0,1
1816312,90067,815B8B410,2AA20530B90,1,0,1
1816348,30003,8180AD810,2AA1F636130,1,0,1
1816420,46799,8057F5FA0,2AA1CFA30E0,2,3,5
1816482,114453,8069567B0,2AA1E23C390,1,0,1
1816528,19845,816593A40,2AA1F57BBA0,1,0,1
1816571,56608,80C7D00D0,2AA2066CBA0,1,0,1
1816573,98144,801FB77D0,2AA1ED52FF0,1,0,1
1816646,54814,819EC27E0,2AA1E810AB0,0,1,1
1816722,57636,81B7C16F0,2AA1D74C030,1,0,1
1816789,60827,80376F500,2AA1CCD2260,1,0,1
1816790,87015,802391E80,2AA1CCBF860,1,4,5
1816829,18880,811418310,2AA1F1D1180,0,1,1
1816863,81897,801C7D110,2AA1CCD8F40,1,0,1
1816871,26915,807DB9620,2AA1EA0E070,1,0,1
1816881,102368,801D7B2A0,2AA1FEAB4D0,0,1,1
1816886,105383,8373DFFA0,2AA1FE81640,0,1,1
1816926,87835,8172F5F20,2AA1E5810D0,0,1,1
1816979,74971,845E723B0,2AA204A24B0,1,0,1
1816989,85764,8007226B0,2AA1E15A9B0,0,1,1
1817103,6128,819FE07D0,2AA1F5A5BC0,1,0,1
1817112,37105,837FF8450,2AA1DF66A10,1,0,1
1817114,90234,8274561D0,2AA1DC20FB0,1,0,1
1817161,81792,80F51B3E0,2AA2074D3E0,0,1,1
1817239,15686,81EA0D7F0,2AA205805C0,1,1,2
1817259,117680,80454AA70,2AA1D0289E0,1,0,1
1817376,29704,839B8F690,2AA1DF8BDF0,0,1,1
1817379,14207,820E78D10,2AA1D944EB0,1,0,1
1817445,47632,819A221A0,2AA1EB2ADF0,1,0,1
1817591,79703,8470E3250,2AA20803580,0,1,1
1817606,83089,809E46B50,2AA1EE88EC0,1,0,1
1817614,40173,81ACFD150,2AA1FE18A10,0,1,1
1817679,22729,821ECCAE0,2AA204D0650,1,1,2
1817703,77966,8087CFC60,2AA1CFAAA80,1,0,1
1817710,30532,80BA97E70,2AA207329C0,0,1,1
1817741,65706,80BA9C270,2AA206942C0,1,0,1
1817803,87597,831D4C980,2AA20689200,0,1,1
1817816,69026,851832180,2AA1EC22390,1,0,1
1817869,45160,809C67510,2AA205C5F60,0,1,1
1817906,55804,80CAE1A20,2AA1F147CE0,1,1,2
1817949,63852,80391D3A0,2AA1CBF9800,0,1,1
1817998,1509,837EEF0B0,2AA2002CD40,1,0,1
1818062,74236,8386E8540,2AA207BC940,0,1,1
1818082,18992,80016F1C0,2AA1E0EA120,0,1,1
1818142,15982,8198F57D0,2AA207271C0,0,1,1
1818145,11994,8094B9850,2AA1FD9DA10,1,0,1
1818147,643,83BDBF550,2AA200DA730,0,1,1
1818179,41099,811DEE3E0,2AA205CDDE0,0,1,1
1818188,5767,847C04FE0,2AA1ED7CC90,0,1,1
1818209,60827,801AEF460,2AA20684960,0,1,1
1818226,77966,81174FCE0,2AA1CFABFE0,1,1,2
1818228,122145,80FB3A260,2AA1CD23D40,0,1,1
1818329,118024,83B6F7680,2AA205946E0,0,2,2
1818337,92646,806CC4F00,2AA2054E4B0,1,0,1
1818477,113581,8000E9420,2AA1FE9FF30,2,1,3
1818493,49671,824B28C20,2AA1D5D2510,2,0,2
1818526,46997,815A54930,2AA1F4F9760,1,0,1
1818578,77476,80DD07740,2AA207A09E0,0,1,1
1818656,16495,848103050,2AA20556CB0,0,1,1
1818696,92695,8063CF050,2AA1D0E1B80,0,2,2
1818766,96726,836BF0770,2AA1FE77330,0,1,1
1818817,93557,8252CF0F0,2AA1F97A120,0,1,1
1818871,79056,81536FD00,2AA1E6F3610,0,1,1
1819029,58609,80AEEC720,2AA1D409490,1,0,1
1819032,32260,801CA9CB0,2AA1EE182B0,1,1,2
1819120,64200,80202DDC0,2AA1E7DDCB0,0,1,1
1819149,2547,80182D6C0,2AA1E2B24F0,1,0,1
1819157,74468,80515E840,2AA1CD8AA80,0,1,1
1819228,111128,807C62D50,2AA1CE2FE40,0,1,1
1819239,79482,82260E560,2AA1F9F1BC0,0,1,1
1819249,44238,8129BF8E0,2AA1F4BE1C0,0,1,1
1819257,16883,824A3FD60,2AA1E5861F0,0,1,1
1819287,79056,80006FD60,2AA1CA7F530,17,8,25
1819301,55614,8384F4CF0,2AA1FF4E1F0,0,1,1
1819321,44421,84F085570,2AA20589C00,0,2,2
1819382,105954,80C86F680,2AA1E46B270,1,0,1
1819386,651,829D5EC00,2AA2084B110,0,1,1
1819528,16523,801FDF1A0,2AA1E35CDD0,0,1,1
1819696,57501,83397C640,2AA1D8AAD10,0,1,1
1819710,47973,84619E050,2AA20342030,0,1,1
1819801,8359,8319ECEE0,2AA1FE1E1D0,0,1,1
1819818,88108,8093D1360,2AA206FC0D0,0,1,1
1819856,25142,8218DF0F0,2AA2052E590,1,1,2
1819943,76252,814469C00,2AA207B1B60,1,1,2
1820004,13412,81B283F90,2AA1D39F7F0,1,0,1
1820019,48312,82B42AD20,2AA1FC09A30,0,1,1
1820052,85640,805E812A0,2AA1E22C8D0,1,0,1
1820058,115190,8021CFBA0,2AA1CD79040,1,0,1
1820110,87762,826D2F130,2AA1F9EC120,1,0,1
1820120,107992,80A048BB0,2AA1E816FD0,1,0,1
1820240,53685,80FE70350,2AA1EB216B0,1,0,1
1820249,63993,80DCBB050,2AA1D3C3B30,0,1,1
1820272,76654,83A18C2E0,2AA20022CF0,0,1,1
1820382,58210,800322AF0,2AA1E1641B0,1,0,1
1820453,47233,83190E200,2AA1DCE7950,1,0,1
1820502,113581,8000E9610,2AA1FE77150,1,1,2
1820530,120565,818D2F120,2AA1EB42AB0,1,0,1
1820634,119700,8174BA8B0,2AA207FBF00,0,1,1
1820657,96139,818E62830,2AA1D4ADCD0,1,1,2
1820778,53803,82C04EBD0,2AA206E2FD0,0,1,1
1820788,19705,829FBE7D0,2AA1FB03650,1,0,1
1820803,94000,804636FD0,2AA1D0F7E00,1,1,2
1820901,94194,80E7308F0,2AA20848A90,0,1,1
1820962,6407,84BCB1200,2AA205E39A0,0,1,1
1821005,106311,806FF0C80,2AA1CD64400,1,0,1
1821068,74988,80267D310,2AA1E2ECDF0,0,1,1
1821101,41589,82B513E20,2AA2064B0E0,0,1,1
1821186,3100,81BB4AAB0,2AA20141570,1,0,1
1821210,25934,801BE98B0,2AA1CC9B4E0,1,1,2
1821241,87957,814C0C7C0,2AA1F39E550,0,1,1
1821317,121759,80F9CED50,2AA1EF7B940,1,0,1
1821330,113629,805211950,2AA20855C10,1,0,1
1821348,13845,80026FA50,2AA1E0DF240,0,12,12
1821357,37433,8003A79D0,2AA1CAC85E0,1,0,1
1821370,87649,816F6F660,2AA1F657070,1,1,2
1821413,12450,830D6F460,2AA1FCB53C0,1,0,1
1821429,83739,80309EEE0,2AA1CE9C380,0,1,1
1821609,114453,8043D6A90,2AA1E239ED0,0,1,1
1821667,3436,819EC9EA0,2AA1E1EEE70,1,0,1
1821826,55624,803E1C3C0,2AA1CEAB5A0,1,0,1
1821858,47300,84FB9D250,2AA1F50C840,0,1,1
1821870,1336,812AC8350,2AA1F41DCB0,1,0,1
1822007,92825,8040CC3F0,2AA1E212890,1,0,1
1822046,16121,80014A500,2AA1EDE80F0,0,1,1
1822054,12523,82FBB3F00,2AA1E2820B0,0,1,1
1822065,119984,8329D7D80,2AA1FDB3370,0,1,1
1822066,86641,82BF78A00,2AA1FC71740,1,0,1
1822084,49341,80E216480,2AA1CC71A40,1,1,2
1822226,110120,821EC5DA0,2AA1CDC5060,1,0,1
1822261,18452,83BA4C930,2AA1EB11A30,0,1,1
1822403,90467,837EEC2D0,2AA20035FA0,1,2,3
1822500,31413,808B05A70,2AA20846B90,1,1,2
1822531,60773,80D6DEAF0,2AA1F0892C0,1,0,1
1822568,33688,83C727880,2AA20712770,0,1,1
1822580,1090,83C616B00,2AA1F1CD6C0,0,1,1
1822603,64200,80A9AD900,2AA1E2AEBD0,1,0,1
1822654,24978,80F982990,2AA20789780,0,1,1
1822666,83550,84FDFDB10,2AA1E0CE190,1,0,1
1822890,107879,814A07CD0,2AA1F480B20,0,1,1
1822987,49810,8093902E0,2AA1E5BA950,0,1,1
1823047,69565,80E4478F0,2AA206C7CB0,0,1,1
1823053,99586,841FF9CF0,2AA202C5690,1,0,1
1823058,16141,816E83170,2AA1EBDF210,1,1,2
1823062,93220,812EB85F0,2AA1E563730,1,0,1
1823070,31290,8076F91F0,2AA1D19A240,1,1,2
1823090,40984,806227780,2AA1F08D760,1,0,1
1823211,25934,801AE9EA0,2AA2051D1D0,0,1,1
1823378,108426,81FEB4F50,2AA1ECD47F0,0,1,1
1823494,39320,81FFA3E60,2AA1F08DB20,1,1,2
1823502,48051,81B017A60,2AA1FAA2280,0,1,1
1823516,68244,80D4EF760,2AA1F387240,0,1,1
1823624,11088,835527800,2AA1E822550,0,1,1
1823728,86604,83A69F710,2AA1CBE92C0,1,0,1
1823756,85402,84416FD20,2AA206BC5F0,0,1,1
1823822,82273,80B5E82B0,2AA1E45EFF0,1,0,1
1823982,44797,84CDAFE60,2AA1EE71000,0,1,1
1823999,6742,805A4B6E0,2AA207E9960,0,1,1
1824003,84925,845DCF0E0,2AA205885C0,0,1,1
1824154,4745,8069C9A80,2AA1E1981B0,4,0,4
1824176,16121,80014A300,2AA1E11A1B0,0,15,15
1824225,42858,828EA4310,2AA207FB780,0,1,1
1824271,74943,801251420,2AA1E9C6610,0,1,1
1824294,15372,805FB14A0,2AA1E20FE90,0,1,1
1824372,106679,80073E530,2AA1E18BCB0,1,1,2
1824379,100711,81428EEB0,2AA1D26DB60,1,0,1
1824401,15600,826C31AC0,2AA1E9312D0,0,1,1
1824453,36295,813D0FF50,2AA1ED43D10,1,1,2
1824480,108312,82FE97AD0,2AA1FCFC3A0,0,1,1
1824487,87962,80C516850,2AA1E1F09D0,0,1,1
1824621,86150,84A5FFDF0,2AA1DF0F110,1,0,1
1824640,32565,82AFE1C00,2AA20853590,0,1,1
1824680,7470,80E4D3710,2AA1EE35A90,0,1,1
1824738,92825,801B4C690,2AA1E2117B0,1,2,3
1824753,72624,805FCA9A0,2AA1F2A6F20,0,1,1
1824820,45703,8124898B0,2AA1E6861F0,0,1,1
1825090,78506,826CD4DF0,2AA1EF1D190,1,0,1
1825113,22945,807B023F0,2AA1E49FA10,1,0,1
1825117,72228,847173AF0,2AA1DE4EDB0,0,1,1
1825188,36514,84FE2D980,2AA1DD17D10,1,0,1
1825225,46720,814447B90,2AA1F46CAC0,1,1,2
1825294,10515,80E13A420,2AA1F0FD840,1,0,1
1825300,11798,8252D8DA0,2AA1D771390,1,0,1
1825334,17904,84199BF30,2AA20279010,0,1,1
1825421,57548,8002C5F40,2AA1EEE49A0,0,1,1
1825479,111698,81F754D50,2AA2057A360,0,1,1
1825541,18181,809884660,2AA1E5184B0,0,1,1
1825559,78590,80056F4E0,2AA20800CE0,0,1,1
1825571,80175,80833E5E0,2AA1EF55820,0,1,1
1825572,87142,83F3A5E60,2AA1EDDFE30,1,0,1
1825654,99077,836C46D80,2AA1EE3A4B0,0,1,1
1825781,51100,829D38790,2AA1EB7A870,1,0,1
1825804,80694,82A08E9A0,2AA205D1CE0,0,1,1
1825883,33122,817FEFFB0,2AA1F693530,0,1,1
1825889,96077,8184773B0,2AA1E6974F0,1,1,2
1825895,23444,80044A330,2AA2079C460,1,0,1
1825920,30584,800CBEDB0,2AA1CAF4080,1,0,1
1825970,24759,80359A140,2AA20805B00,0,1,1
1826014,110204,816D641D0,2AA1F690C70,1,0,1
1826041,76000,800264DD0,2AA1E13B1B0,0,1,1
1826047,73812,8032122D0,2AA1CE0FF00,0,1,1
1826164,47531,80F0463F0,2AA1F209BA0,0,1,1
1826169,103720,800E42E70,2AA1E1DC950,1,1,2
1826222,31535,823C0D780,2AA206D6390,1,0,1
1826235,12424,82129FF80,2AA1EB46390,1,0,1
1826305,54779,80AB03410,2AA1E4113F0,1,1,2
1826317,34401,802859A10,2AA1CC80D20,0,1,1
1826393,17163,8191F0330,2AA1F5D0760,1,1,2
1826436,87836,847DD29B0,2AA1F15AF20,1,0,1
1826467,71794,80D933B40,2AA1F0984E0,0,1,1
1826563,45586,8421BAD50,2AA1EE51430,1,0,1
1826634,27147,8178D48E0,2AA1D01E620,1,0,1
1826714,116217,83192CB80,2AA1FCD8B40,0,1,1
1826730,61088,80DE00000,2AA1F159F60,0,1,1
1826741,63917,84807D380,2AA1FC279D0,0,1,1
1826829,77104,80B4B7D10,2AA1D1E3100,1,0,1
1826882,37798,81AE78D20,2AA1F6BB1B0,0,1,1
1826941,45016,813479330,2AA207A16A0,1,0,1
1826943,41489,800CEB1B0,2AA206173C0,1,0,1
1826949,97599,825482430,2AA1FA252E0,0,1,1
1826954,16638,800DCF9B0,2AA1E248190,1,1,2
1827057,98384,802CDB1D0,2AA1E2674B0,0,1,1
1827150,27958,83DB909E0,2AA1D3FAD10,1,0,1
1827179,39850,8181D2A70,2AA1F6017F0,1,1,2
1827185,59451,8097F5FF0,2AA1E61B410,1,1,2
1827194,10135,80D865A70,2AA201C0E20,1,0,1
1827199,107833,84546A370,2AA2051FA70,2,0,2
1827203,120549,81B535E70,2AA1F769690,1,0,1
1827215,53803,8053D1100,2AA204CBC90,0,1,1
1827255,46578,821548680,2AA1F6F1CB0,1,1,2
1827265,120496,8132B3200,2AA1D2B2580,1,0,1
1827312,89589,810E69E90,2AA1E17F430,0,1,1
1827378,3322,810E3B820,2AA1F0EC5A0,1,1,2
1827409,1509,809D707B0,2AA1E8A1D50,0,1,1
1827532,41145,80228F550,2AA20731E80,0,1,1
1827545,116103,81036FC50,2AA1E34B370,0,1,1
1827549,87015,80B60E8E0,2AA205AD0C0,1,0,1
1827565,23625,84B8255E0,2AA206E8BF0,0,1,1
1827588,41489,801D6B160,2AA2085C4F0,0,1,1
1827599,32443,8158CDFE0,2AA1E74ED70,0,1,1
1827692,104402,81254C580,2AA20392F10,0,1,1
1827721,25173,8271B1100,2AA1F9A8B80,1,1,2
1827731,5473,8387F3A00,2AA1CC9A140,1,0,1
1827787,16463,814BC1610,2AA1F4178B0,1,0,1
1827817,55935,80D18BFA0,2AA205518B0,1,1,2
1827964,9119,81662A5C0,2AA207392E0,0,1,1
1828015,2547,801032F40,2AA1E2B1BF0,1,0,1
1828137,78590,801E70B60,2AA2021FAB0,1,0,1
1828161,30584,8004A13F0,2AA2067E060,1,0,1
1828195,27717,802AF6A70,2AA207CD8A0,0,1,1
1828206,75673,81BCFA7F0,2AA1F7491B0,1,1,2
1828225,81772,814E8E8F0,2AA1D6134D0,1,0,1
1828268,99842,8120AF900,2AA2048C770,1,1,2
1828427,109384,839194EB0,2AA1EE5AFD0,0,1,1
1828566,43281,80CF48B50,2AA1E78D310,0,1,1
1828644,111601,809B0ACE0,2AA1E1165F0,1,0,1
1828646,76724,802046660,2AA202A3650,0,1,1
1828668,42348,833BA1060,2AA1D2B9A40,0,1,1
1828854,82478,834E4F810,2AA20803260,0,1,1
1828946,115409,804228BB0,2AA207EC860,1,1,2
1828972,78908,806CB95B0,2AA1E7DF8D0,1,0,1
1829010,76000,800FFB0C0,2AA1E996230,1,1,2
1829036,67375,815BC07C0,2AA1F3EA0D0,0,1,1
1829154,58849,80CE17C60,2AA1F001620,1,0,1
1829189,8350,8412179F0,2AA20279010,0,1,1
1829204,33162,8143067F0,2AA1E7E0790,0,1,1
1829241,52521,8423D0480,2AA205224F0,0,1,1
1829246,94068,839385A00,2AA206EBA30,1,1,2
1829247,46799,8052EAB00,2AA203BAF30,1,1,2
1829258,75900,81232DF80,2AA201C51C0,0,1,1
1829273,18580,842904E00,2AA2064A2A0,0,1,1
1829347,6128,81707F390,2AA1F5A2BC0,1,0,1
1829384,75874,818DC8220,2AA1F690C70,0,1,1
1829524,92825,81D0D3A40,2AA1EA40110,0,1,1
1829548,103782,80EEA57C0,2AA1F1F25E0,1,1,2
1829557,35232,823E62C40,2AA1E2F84B0,1,1,2
1829634,39636,8172EF850,2AA1E7BC110,1,0,1
1829637,89809,806633550,2AA1E42F370,0,1,1
1829685,57548,802FDA360,2AA1E70F0F0,1,0,1
1829827,45158,805AA1500,2AA207FA340,0,1,1
1829831,28611,85016EB01,2AA208AC7D0,0,1,1
1829857,100117,831916C00,2AA1FE25570,1,0,1
1829905,15634,800840210,2AA1EE902E0,1,1,2
1829931,79956,834B17610,2AA1CD608A0,0,1,1
1829990,112312,838380120,2AA1DA7E5B0,1,0,1
1829991,95553,828A18F20,2AA1DA039D0,0,1,1
1829992,109257,817A45F20,2AA1D2C7300,1,0,1
1829995,46307,822D16CA0,2AA1D11DB40,1,0,1
1830024,82481,81B6F0D30,2AA1F693EF0,0,1,1
1830028,1213,800753BB0,2AA1E947610,0,1,1
1830035,101323,800548E30,2AA20764DA0,1,1,2
1830055,77073,80142C6B0,2AA1CC1F560,0,9,9
1830127,84808,8115862D0,2AA2076D6A0,1,1,2
1830150,117024,81C9245D0,2AA205DE030,0,1,1
1830151,79056,8003F06D0,2AA20297770,1,1,2
1830198,18992,80CA70560,2AA1EFE3180,0,1,1
1830219,85764,8030BD360,2AA1E15E430,0,1,1
1830252,46171,81CB99670,2AA1E6B99D0,0,1,1
1830293,100617,83875FA00,2AA20021880,0,1,1
1830307,54664,819470E00,2AA1F53CA70,0,1,1
1830312,52391,810A4BA80,2AA1E6B3290,0,1,1
1830342,98790,812194380,2AA1D755DB0,0,1,1
1830406,9085,809B53210,2AA1E4057D0,1,0,1
1830450,11211,8085364A0,2AA1E4BA930,1,1,2
1830625,114365,80AD422D0,2AA1E136C30,0,1,1
1830632,81128,80E8F3D50,2AA20715140,1,1,2
1830692,63009,81F96C9E0,2AA1F78B430,0,1,1
1830714,37674,833B2EFE0,2AA1DD21910,1,0,1
1830770,40822,83BEBD7F0,2AA20148050,1,0,1
1830839,33845,8236A5A80,2AA1DC70790,1,0,1
1830868,97845,8035BBF90,2AA2059C320,0,1,1
1830946,8350,83EA17FA0,2AA2023EBF0,1,0,1
1831025,34372,810FCA5B0,2AA1F0A1040,0,1,1
1831032,110277,80D203CB0,2AA1D344270,1,0,1
1831141,8072,849C702D0,2AA205FBBC0,0,1,1
1831196,80440,80E697060,2AA201F6D10,1,1,2
1831399,78645,805BFA490,2AA1D088DA0,1,0,1
1831551,69043,819E0FC40,2AA20515890,0,1,1
1831562,47632,815D3D240,2AA1E7B3970,1,0,1
1831628,6030,820EE14E0,2AA2051F0F0,1,1,2
1831734,50931,817D044F0,2AA20806180,0,1,1
1831788,32677,804566100,2AA207F6CC0,0,1,1
1831856,93284,802A77F10,2AA1EB94E10,1,1,2
1831867,95900,811AA0E90,2AA1F0CAE00,0,1,1
1831940,91988,84D9EF5A0,2AA1EA49730,0,1,1
1831966,16619,8475CCF20,2AA1DA461D0,1,0,1
1831991,85764,808BBD530,2AA1EB05F90,0,1,1
1832032,15686,816492430,2AA1D875810,1,0,1
1832106,104698,80114C440,2AA1CB4CF60,1,1,2
1832164,61615,80C476650,2AA1E54E470,1,0,1
1832168,31831,81FB48C50,2AA1DA39910,1,0,1
1832232,62528,81AF583E0,2AA207171E0,1,1,2
1832418,92466,8270C51A0,2AA1ECECE70,0,1,1
1832455,89934,8505AC3A0,2AA1F370E90,1,0,1
1832471,96139,83467D7A0,2AA1D4AFDD0,1,0,1
1832527,11511,83DBBD230,2AA1DBF0C50,0,1,1
1832658,3304,83D8CD8D0,2AA1DF5ACB0,0,1,1
1832697,98546,8016D94E0,2AA1E2F1C50,1,1,2
1832710,115632,847E493E0,2AA1F51ABE0,1,0,1
1832722,58855,84E297960,2AA1E044E10,1,0,1
1832772,91213,800642570,2AA2078D440,0,1,1
1832895,52982,804E1F410,2AA1E372130,1,0,1
1832954,16523,814FC0EA0,2AA1E1880F0,0,1,1
1833000,93382,80C5890B0,2AA1E1E8490,1,1,2
1833008,69737,801D28A30,2AA20201850,0,1,1
1833142,18516,801029150,2AA1E3DB570,1,0,1
1833215,53420,82DAFF3E0,2AA1FAA91B0,0,1,1
1833227,13845,8001706E0,2AA1EA843B0,0,1,1
1833350,54028,8281F6100,2AA1FA8CF00,0,1,1
1833383,17133,80690BB00,2AA1E5E5B50,1,0,1
1833416,51019,84A4CD710,2AA206044C0,0,1,1
1833449,49810,80580F810,2AA1E5B97B0,1,0,1
1833504,62036,80DEBB320,2AA2058C0A0,1,1,2
1833511,46193,8472B13A0,2AA1EE472D0,1,0,1
1833594,90695,846F481C0,2AA203252B0,0,1,1
1833604,118304,839F08240,2AA1E87A890,0,1,1
1833644,90833,81E68FDC0,2AA1D152C40,10,4,14
1833695,50903,8063564D0,2AA1E493850,1,1,2
1833697,1522,84C0142D0,2AA1DDE5950,1,0,1
1833766,34217,81D1B2260,2AA1D703910,1,0,1
1833770,74916,8007E16E0,2AA1CAD84A0,1,0,1
1833850,102026,843FA3100,2AA1E724D90,0,1,1
1833933,35344,83E6FAF90,2AA2019C2E0,1,0,1
1833940,114514,80DBA9E10,2AA1F0E22A0,1,1,2
1833957,34838,826CAC210,2AA1CB7AC20,1,0,1
1833977,24031,8089E5CA0,2AA1E9140F0,0,1,1
1834008,105651,8168776A0,2AA20154310,1,0,1
1834013,63448,83E65B9A0,2AA2023ACD0,1,0,1
1834068,24653,835B6B430,2AA1FF43710,0,1,1
1834072,11200,8104BE6B0,2AA1F0F5F40,2,0,2
1834073,38824,82D476830,2AA1E8F9830,0,1,1
1834095,35338,824131440,2AA1EE42A90,0,1,1
1834113,19835,81D365D40,2AA1F8549A0,1,1,2
1834127,12712,81BFD3B40,2AA205A78C0,1,2,3
1834131,96989,8028A13C0,2AA2072B8C0,0,1,1
1834146,12513,83FD82640,2AA1DE27130,1,0,1
1834193,82481,816370950,2AA1F693A70,1,0,1
1834227,65136,811030050,2AA1E64B850,1,0,1
1834274,90467,839873E60,2AA2003B0A0,1,0,1
1834292,121300,83B7058E0,2AA1D862B30,0,1,1
1834321,74075,8018706F0,2AA1F41B470,1,1,2
1834353,30708,812FEA770,2AA1E504930,1,0,1
1834423,97716,817BF0480,2AA1F54BEE0,2,0,2
1834478,57925,828C31290,2AA2025E0B0,0,1,1
1834490,97716,81A070490,2AA1F54DE00,1,0,1
1834549,101323,800CC8AA0,2AA206DB090,1,1,2
1834606,55640,810F1F430,2AA1F1FF4A0,0,1,1
1834673,48841,81B0F05C0,2AA1F6BAC70,1,1,2
1834693,50630,80D257140,2AA1F00EC20,2,0,2
1834698,12145,8013539C0,2AA1E1BAF70,0,1,1
1834770,75423,812BA2860,2AA1EE77E00,1,0,1
1834850,10277,80D8926F0,2AA1E31C5D0,0,1,1
1834896,114110,81094B900,2AA1EAF74D0,1,0,1
1834900,79206,824DEE780,2AA1F89C460,1,0,1
1835094,51314,81AC22EB0,2AA1F7000B0,1,0,1
1835129,88954,80AACACC0,2AA207B02E0,1,0,1
1835286,32192,801411C60,2AA1FFB82D0,0,1,1
1835297,30569,823F95160,2AA1DCCD750,1,0,1
1835328,62467,835FA34F0,2AA1FE81640,0,1,1
1835395,66832,81DFA4B80,2AA20427910,1,1,2
1835478,46395,82D7C8990,2AA20741880,0,1,1
1835530,43200,80EE5A220,2AA1ED1FE90,1,0,1
1835573,7517,802E2B3A0,2AA1CE4AE00,15,0,15
